Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
21:28:27,-151.59895,-114.65143,-94.19163,-3.4468753,1,1
21:28:30,-151.59114,-114.7933,-94.21875,-3.491146,0,1
21:28:34,-151.60156,-114.76542,-94.27299,-3.5119793,0,0
21:28:38,-151.6198,-114.8465,-94.254005,-3.4937503,0,0
21:28:42,-151.64844,-115.033966,-94.20519,-3.4494793,1,0
21:28:46,-151.66667,-115.06183,-94.20519,-3.4520836,0,0
21:28:50,-151.64323,-115.14037,-94.22146,-3.4260418,0,0
21:28:54,-151.70833,-115.1657,-94.278404,-3.4208336,1,0
21:28:58,-151.66406,-115.07197,-94.224174,-3.506771,0,0
21:29:01,-151.75261,-115.00357,-94.267555,-3.4677086,0,0
21:29:05,-151.75261,-114.932625,-94.33264,-3.459896,0,0
21:29:09,-151.80469,-114.8313,-94.28655,-3.4729168,0,0
21:29:13,-151.77605,-114.95797,-94.348915,-3.4572918,1,0
21:29:17,-151.77344,-114.98584,-94.36518,-3.5119793,0,0
21:29:21,-151.86198,-115.14797,-94.38959,-3.475521,0,0
21:29:25,-151.87239,-115.2873,-94.370605,-3.4677086,1,0
21:29:28,-151.90886,-115.22904,-94.32722,-3.5015628,0,0
21:29:32,-151.8177,-115.2265,-94.40316,-3.444271,0,0
21:29:36,-151.84375,-114.963036,-94.42484,-3.491146,0,0
21:29:40,-151.90625,-114.836365,-94.43298,-3.4494793,0,0
21:29:44,-151.93489,-114.7705,-94.419426,-3.459896,0,0
21:29:48,-151.89323,-114.68436,-94.484505,-3.444271,0,0
21:29:51,-151.91406,-114.56275,-94.460106,-3.4494793,0,0
21:29:55,-151.9375,-114.38288,-94.473656,-3.444271,0,0
21:29:59,-151.9948,-114.39808,-94.47907,-3.4052086,0,0
21:30:03,-151.96875,-114.537415,-94.48179,-3.444271,0,0
21:30:07,-151.95833,-114.60076,-94.49807,-3.4729168,0,1
21:30:11,-152.02344,-114.7705,-94.514336,-3.4546878,0,1
21:30:14,-152.08333,-114.9985,-94.538734,-3.4468753,1,0
21:30:18,-151.95312,-115.09731,-94.473656,-3.4390628,1,0
21:30:22,-152.04167,-115.29238,-94.52789,-3.4833336,0,0
21:30:26,-152.08333,-115.305046,-94.546875,-3.4651043,0,0
21:30:30,-152.07812,-115.15304,-94.58213,-3.444271,0,0
21:30:34,-152.07812,-114.96557,-94.58213,-3.4546878,0,1
21:30:37,-152.07812,-114.55262,-94.682465,-3.4520836,0,0
21:30:41,-152.10677,-114.41836,-94.59026,-3.4572918,0,0
21:30:45,-152.05469,-114.31448,-94.60111,-3.428646,0,0
21:30:49,-152.19792,-114.180214,-94.620094,-3.4026043,0,0
21:30:53,-152.1302,-114.31448,-94.63094,-3.4651043,0,0
21:30:57,-152.04167,-114.42596,-94.649925,-3.4260418,1,0
21:31:01,-152.14583,-114.72489,-94.63908,-3.4572918,0,0
21:31:04,-152.1198,-114.871826,-94.6445,-3.4390628,1,0
21:31:08,-152.15105,-114.90983,-94.59298,-3.4625003,1,0
21:31:12,-152.09895,-115.05423,-94.63908,-3.4651043,0,1
21:31:16,-152.13542,-115.20877,-94.66348,-3.4520836,1,0
21:31:20,-152.20312,-115.2189,-94.73941,-3.4729168,0,1
21:31:23,-152.1875,-115.23664,-94.70145,-3.4468753,0,0
21:31:27,-152.16406,-115.11504,-94.79093,-3.4677086,0,1
21:31:31,-152.21614,-115.08463,-94.75839,-3.444271,0,1
21:31:35,-152.19531,-115.00357,-94.74755,-3.4963543,0,0
21:31:39,-152.15886,-114.9529,-94.76653,-3.444271,0,0
21:31:42,-152.1823,-114.925026,-94.744835,-3.491146,0,1
21:31:46,-152.19011,-115.00864,-94.77195,-3.475521,0,1
21:31:50,-152.13542,-115.196106,-94.79365,-3.4572918,1,1
21:31:54,-152.15105,-115.33545,-94.796364,-3.459896,0,1
21:31:58,-152.21875,-115.42918,-94.72043,-3.4937503,0,1
