Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
11:46:30,-151.4948,-115.21637,-94.75839,-3.741146,0,0
11:46:33,-151.45312,-115.22397,-94.723145,-3.741146,0,1
11:46:37,-151.40625,-115.16064,-94.76653,-3.7203128,0,1
11:46:41,-151.39323,-115.11758,-94.715004,-3.725521,0,0
11:46:45,-151.4375,-115.04663,-94.69873,-3.6838543,0,1
11:46:49,-151.42708,-114.93264,-94.75839,-3.7307293,0,1
11:46:53,-151.44531,-114.72235,-94.693306,-3.7281253,0,0
11:46:57,-151.41667,-114.50702,-94.69873,-3.7125003,0,1
11:47:01,-151.42969,-114.40821,-94.75839,-3.7333336,0,1
11:47:04,-151.41406,-114.44369,-94.72043,-3.741146,0,1
11:47:08,-151.3125,-114.395546,-94.68518,-3.7619793,0,1
11:47:12,-151.27344,-114.557686,-94.68789,-3.725521,0,1
11:47:16,-151.25261,-114.790764,-94.70416,-3.7385418,0,1
11:47:20,-151.21614,-115.06184,-94.63094,-3.725521,1,1
11:47:24,-151.29167,-115.26704,-94.5523,-3.6916668,1,1
11:47:27,-151.23958,-115.32278,-94.628235,-3.7020836,1,0
11:47:31,-151.14323,-115.19104,-94.60925,-3.7125003,1,1
11:47:35,-151.14323,-115.0745,-94.59568,-3.6734378,0,0
11:47:39,-151.15105,-114.78823,-94.546875,-3.7333336,0,1
11:47:43,-151.20833,-114.57035,-94.60111,-3.7515628,0,1
11:47:47,-151.125,-114.44622,-94.4845,-3.7307293,0,1
11:47:51,-151.15886,-114.41581,-94.51162,-3.7333336,0,1
11:47:54,-151.1302,-114.48929,-94.51162,-3.7307293,1,1
11:47:58,-151.09895,-114.537415,-94.54145,-3.7203128,0,1
11:48:02,-151.12239,-114.63876,-94.48721,-3.7046878,0,1
11:48:06,-151.09114,-114.82623,-94.49264,-3.741146,0,1
11:48:10,-151.11198,-114.99597,-94.419426,-3.709896,0,1
11:48:14,-151.02083,-115.203705,-94.49807,-3.7385418,0,1
11:48:17,-151.03906,-115.37851,-94.443825,-3.756771,1,1
11:48:21,-151.00261,-115.32531,-94.39502,-3.7541668,0,0
11:48:25,-150.89583,-115.25944,-94.43569,-3.7203128,1,1
11:48:29,-150.95312,-115.033966,-94.414,-3.7229168,0,1
11:48:33,-150.99219,-114.7629,-94.38416,-3.6994793,0,1
11:48:37,-150.98958,-114.44369,-94.35162,-3.7203128,0,1
11:48:41,-150.99739,-114.20808,-94.33264,-3.7333336,0,0
11:48:44,-150.91667,-114.06367,-94.40857,-3.6864586,1,1
11:48:48,-150.96094,-113.982605,-94.29197,-3.694271,0,1
11:48:52,-150.97656,-114.03834,-94.39502,-3.7385418,0,1
11:48:56,-150.92969,-114.08395,-94.34078,-3.7307293,0,1
11:49:00,-150.89323,-114.23089,-94.256714,-3.7359378,0,1
11:49:04,-150.90105,-114.37528,-94.32993,-3.7151043,0,1
11:49:07,-151.01042,-114.638756,-94.3679,-3.6864586,0,1
11:49:11,-150.95312,-114.811035,-94.29197,-3.7359378,1,1
11:49:15,-151.01042,-114.96557,-94.275696,-3.7333336,0,1
11:49:19,-150.96614,-115.0669,-94.27841,-3.7489586,0,0
11:49:23,-150.95312,-115.077034,-94.316376,-3.6916668,0,1
11:49:27,-150.98958,-115.10998,-94.194336,-3.725521,0,0
